Muster-Beispiel Report (Excel),,,,,,,,,,,,,
"Die Informationen in den Reports werden auf Basis der Datensätze generiert, welche entsprechend den gesetzlichen Bestimmungen für intelligente Messgeräte (Elektrizitätswirtschafts- und organisationsgesetz 2010 sowie Datenformat und VerbrauchsinformationsdarstellungsVO 2012), vom Netzbetreiber übermittelt werden. Die EDA GmbH übernimmt daher keinerlei Gewähr für die Aktualität, Korrektheit, Vollständigkeit oder Qualität der bereitgestellten Informationen. Jegliche Haftungsansprüche gegen die EDA GmbH, die durch die Nutzung oder Nichtnutzung der dargebotenen Informationen bzw. durch die Nutzung fehlerhafter und unvollständiger Informationen verursacht wurden, sind daher ausgeschlossen. Zur Abklärung fehlender, inkorrekter oder unvollständiger Informationen in den Reports kann sich jede betroffene Person an den zuständigen Netzbetreiber wenden.",,,,,,,,,,,,,
MeteringpointID,AT9990000991100000000000209351633,AT9990000991100000000000209351633,AT9990000991100000000000209351633,AT9990000991100000000000209351644,AT9990000991100000000000209351644,AT9990000991100000000000209351644,AT9990000991100000000007000091655,AT9990000991100000000007000091655,AT9990000991100000000007000091655,AT9990000991100000000099000003411,TOTAL,TOTAL,TOTAL
20.05.2021 23:00:00,0.120000,0.120000,0.120000,0.124000,0.124000,0.124000,0.213000,0.213000,0.213000,0.457000,0.457000,0.457000,0.457000
20.05.2021 23:15:00,0.078000,0.083128,0.078000,0.140000,0.149204,0.140000,0.071000,0.075668,0.071000,0.308000,0.289000,0.308000,0.289000
20.05.2021 23:30:00,0.049000,0.049953,0.049000,0.136000,0.138646,0.136000,0.072000,0.073401,0.072000,0.262000,0.257000,0.262000,0.257000
20.05.2021 23:45:00,0.056000,0.057583,0.056000,0.124000,0.127505,0.124000,0.103000,0.105912,0.103000,0.291000,0.283000,0.291000,0.283000
21.05.2021 00:00:00,1.039000,0.433619,0.433619,0.544000,0.227034,0.227034,0.389000,0.162346,0.162346,0.823000,1.972000,0.822999,0.822999
21.05.2021 00:15:00,1.112000,0.094338,0.094338,0.547000,0.046406,0.046406,0.392000,0.033256,0.033256,0.174000,2.051000,0.174000,0.174000
21.05.2021 00:30:00,0.900000,0.000000,0.000000,0.517000,0.000000,0.000000,0.390000,0.000000,0.000000,0.000000,1.807000,0.000000,0.000000
21.05.2021 00:45:00,0.498000,0.000000,0.000000,0.452000,0.000000,0.000000,0.380000,0.000000,0.000000,0.000000,1.330000,0.000000,0.000000
21.05.2021 01:00:00,0.129000,0.000000,0.000000,0.440000,0.000000,0.000000,0.372000,0.000000,0.000000,0.000000,0.941000,0.000000,0.000000
21.05.2021 01:15:00,0.084000,0.000000,0.000000,0.308000,0.000000,0.000000,0.367000,0.000000,0.000000,0.000000,0.759000,0.000000,0.000000
21.05.2021 01:30:00,0.049000,0.000000,0.000000,0.004000,0.000000,0.000000,0.369000,0.000000,0.000000,0.000000,0.422000,0.000000,0.000000
21.05.2021 01:45:00,0.064000,0.000000,0.000000,0.003000,0.000000,0.000000,0.369000,0.000000,0.000000,0.000000,0.436000,0.000000,0.000000
21.05.2021 02:00:00,0.065000,0.000000,0.000000,0.016000,0.000000,0.000000,0.370000,0.000000,0.000000,0.000000,0.451000,0.000000,0.000000
21.05.2021 02:15:00,0.054000,0.000000,0.000000,0.018000,0.000000,0.000000,0.373000,0.000000,0.000000,0.000000,0.445000,0.000000,0.000000
21.05.2021 02:30:00,0.089000,0.000000,0.000000,0.007000,0.000000,0.000000,0.369000,0.000000,0.000000,0.000000,0.465000,0.000000,0.000000
21.05.2021 02:45:00,0.161000,0.000000,0.000000,0.004000,0.000000,0.000000,0.402000,0.000000,0.000000,0.000000,0.567000,0.000000,0.000000
21.05.2021 03:00:00,0.080000,0.000000,0.000000,0.003000,0.000000,0.000000,0.361000,0.000000,0.000000,0.000000,0.444000,0.000000,0.000000
21.05.2021 03:15:00,0.083000,0.000000,0.000000,0.004000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,0.447000,0.000000,0.000000
21.05.2021 03:30:00,0.095000,0.000000,0.000000,0.018000,0.000000,0.000000,0.367000,0.000000,0.000000,0.000000,0.480000,0.000000,0.000000
21.05.2021 03:45:00,0.219000,0.000000,0.000000,0.018000,0.000000,0.000000,0.369000,0.000000,0.000000,0.000000,0.606000,0.000000,0.000000
21.05.2021 04:00:00,0.053000,0.000000,0.000000,0.005000,0.000000,0.000000,0.369000,0.000000,0.000000,0.000000,0.427000,0.000000,0.000000
21.05.2021 04:15:00,0.056000,0.000000,0.000000,0.003000,0.000000,0.000000,0.371000,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000
21.05.2021 04:30:00,0.052000,0.000000,0.000000,0.004000,0.000000,0.000000,0.372000,0.000000,0.000000,0.000000,0.428000,0.000000,0.000000
21.05.2021 04:45:00,0.082000,0.000000,0.000000,0.004000,0.000000,0.000000,0.371000,0.000000,0.000000,0.000000,0.457000,0.000000,0.000000
21.05.2021 05:00:00,0.242000,0.000000,0.000000,0.018000,0.000000,0.000000,0.069000,0.000000,0.000000,0.000000,0.329000,0.000000,0.000000
21.05.2021 05:15:00,0.131000,0.000000,0.000000,0.017000,0.000000,0.000000,0.047000,0.000000,0.000000,0.000000,0.195000,0.000000,0.000000
21.05.2021 05:30:00,0.086000,0.000000,0.000000,0.004000,0.000000,0.000000,0.048000,0.000000,0.000000,0.000000,0.138000,0.000000,0.000000
21.05.2021 05:45:00,0.132000,0.000000,0.000000,0.002000,0.000000,0.000000,0.086000,0.000000,0.000000,0.000000,0.220000,0.000000,0.000000
21.05.2021 06:00:00,0.054000,0.020118,0.020118,0.001000,0.000373,0.000373,0.047000,0.017510,0.017510,0.038000,0.102000,0.038001,0.038001
21.05.2021 06:15:00,0.051000,0.031689,0.031689,0.002000,0.001243,0.001243,0.050000,0.031068,0.031068,0.064000,0.103000,0.064000,0.064000
21.05.2021 06:30:00,0.106000,0.026844,0.026844,0.001000,0.000253,0.000253,0.201000,0.050903,0.050903,0.078000,0.308000,0.078000,0.078000
21.05.2021 06:45:00,0.104000,0.049065,0.049065,0.004000,0.001887,0.001887,0.140000,0.066048,0.066048,0.117000,0.248000,0.117000,0.117000
21.05.2021 07:00:00,0.124000,0.069779,0.069779,0.017000,0.009567,0.009567,0.122000,0.068654,0.068654,0.148000,0.263000,0.148000,0.148000
21.05.2021 07:15:00,0.106000,0.112625,0.106000,0.015000,0.015938,0.015000,0.055000,0.058438,0.055000,0.187000,0.176000,0.187001,0.176000
21.05.2021 07:30:00,0.074000,0.064006,0.064006,0.183000,0.158286,0.158286,0.054000,0.046707,0.046707,0.269000,0.311000,0.268999,0.268999
21.05.2021 07:45:00,0.066000,0.059400,0.059400,0.281000,0.252900,0.252900,0.063000,0.056700,0.056700,0.369000,0.410000,0.369000,0.369000
21.05.2021 08:00:00,0.219000,0.220327,0.219000,0.057000,0.057345,0.057000,0.054000,0.054327,0.054000,0.332000,0.330000,0.331999,0.330000
21.05.2021 08:15:00,0.079000,0.088576,0.079000,0.001000,0.001121,0.001000,0.052000,0.058303,0.052000,0.148000,0.132000,0.148000,0.132000
21.05.2021 08:30:00,0.082000,0.106600,0.082000,0.017000,0.022100,0.017000,0.061000,0.079300,0.061000,0.208000,0.160000,0.208000,0.160000
21.05.2021 08:45:00,0.057000,0.056531,0.056531,0.015000,0.014877,0.014877,0.171000,0.169593,0.169593,0.241000,0.243000,0.241001,0.241001
21.05.2021 09:00:00,0.053000,0.061270,0.053000,0.002000,0.002312,0.002000,0.086000,0.099418,0.086000,0.163000,0.141000,0.163000,0.141000
21.05.2021 09:15:00,0.090000,0.151941,0.090000,0.001000,0.001688,0.001000,0.079000,0.133371,0.079000,0.287000,0.170000,0.287000,0.170000
21.05.2021 09:30:00,0.104000,0.244460,0.104000,0.001000,0.002351,0.001000,0.069000,0.162190,0.069000,0.409000,0.174000,0.409001,0.174000
21.05.2021 09:45:00,0.171000,0.186846,0.171000,0.001000,0.001093,0.001000,0.087000,0.095062,0.087000,0.283000,0.259000,0.283001,0.259000
21.05.2021 10:00:00,0.085000,0.089427,0.085000,0.015000,0.015781,0.015000,0.092000,0.096792,0.092000,0.202000,0.192000,0.202000,0.192000
21.05.2021 10:15:00,0.103000,0.115752,0.103000,0.015000,0.016857,0.015000,0.092000,0.103390,0.092000,0.236000,0.210000,0.235999,0.210000
21.05.2021 10:30:00,0.058000,0.059094,0.058000,0.003000,0.003057,0.003000,0.098000,0.099849,0.098000,0.162000,0.159000,0.162000,0.159000
21.05.2021 10:45:00,0.045000,0.052119,0.045000,0.002000,0.002316,0.002000,0.130000,0.150565,0.130000,0.205000,0.177000,0.205000,0.177000
21.05.2021 11:00:00,0.109000,0.121695,0.109000,0.001000,0.001116,0.001000,0.139000,0.155189,0.139000,0.278000,0.249000,0.278000,0.249000
21.05.2021 11:15:00,0.375000,0.378093,0.375000,0.001000,0.001008,0.001000,0.109000,0.109899,0.109000,0.489000,0.485000,0.489000,0.485000
21.05.2021 11:30:00,0.375000,0.409239,0.375000,0.010000,0.010913,0.010000,0.075000,0.081848,0.075000,0.502000,0.460000,0.502000,0.460000
21.05.2021 11:45:00,0.228000,0.498978,0.228000,0.016000,0.035016,0.016000,0.069000,0.151006,0.069000,0.685000,0.313000,0.685000,0.313000
21.05.2021 12:00:00,0.563000,1.015232,0.563000,0.048000,0.086556,0.048000,0.065000,0.117212,0.065000,1.219000,0.676000,1.219000,0.676000
21.05.2021 12:15:00,0.782000,0.916644,0.782000,0.186000,0.218025,0.186000,0.060000,0.070331,0.060000,1.205000,1.028000,1.205000,1.028000
21.05.2021 12:30:00,0.577000,0.761738,0.577000,0.038000,0.050166,0.038000,0.094000,0.124096,0.094000,0.936000,0.709000,0.936000,0.709000
21.05.2021 12:45:00,0.362000,1.009312,0.362000,0.019000,0.052975,0.019000,0.058000,0.161713,0.058000,1.224000,0.439000,1.224000,0.439000
21.05.2021 13:00:00,0.749000,1.301041,0.749000,0.002000,0.003474,0.002000,0.059000,0.102485,0.059000,1.407000,0.810000,1.407000,0.810000
21.05.2021 13:15:00,0.409000,1.292913,0.409000,0.009000,0.028450,0.009000,0.066000,0.208636,0.066000,1.530000,0.484000,1.529999,0.484000
21.05.2021 13:30:00,0.165000,1.762651,0.165000,0.018000,0.192289,0.018000,0.066000,0.705060,0.066000,2.660000,0.249000,2.660000,0.249000
21.05.2021 13:45:00,0.148000,1.938192,0.148000,0.014000,0.183342,0.014000,0.057000,0.746466,0.057000,2.868000,0.219000,2.868000,0.219000
21.05.2021 14:00:00,0.283000,0.743004,0.283000,0.002000,0.005251,0.002000,0.540000,1.417745,0.540000,2.166000,0.825000,2.166000,0.825000
21.05.2021 14:15:00,0.275000,1.746543,0.275000,0.003000,0.019053,0.003000,0.192000,1.219404,0.192000,2.985000,0.470000,2.985000,0.470000
21.05.2021 14:30:00,0.230000,1.220902,0.230000,0.003000,0.015925,0.003000,0.033000,0.175173,0.033000,1.412000,0.266000,1.412000,0.266000
21.05.2021 14:45:00,0.103000,0.653542,0.103000,0.002000,0.012690,0.002000,0.037000,0.234768,0.037000,0.901000,0.142000,0.901000,0.142000
21.05.2021 15:00:00,0.134000,0.731626,0.134000,0.015000,0.081898,0.015000,0.038000,0.207476,0.038000,1.021000,0.187000,1.021000,0.187000
21.05.2021 15:15:00,0.207000,0.721659,0.207000,0.016000,0.055780,0.016000,0.032000,0.111561,0.032000,0.889000,0.255000,0.889000,0.255000
21.05.2021 15:30:00,0.047000,0.343548,0.047000,0.007000,0.051167,0.007000,0.072000,0.526286,0.072000,0.921000,0.126000,0.921001,0.126000
21.05.2021 15:45:00,0.047000,0.304913,0.047000,0.001000,0.006488,0.001000,0.032000,0.207600,0.032000,0.519000,0.080000,0.519001,0.080000
21.05.2021 16:00:00,0.047000,0.142580,0.047000,0.002000,0.006067,0.002000,0.308000,0.934353,0.308000,1.083000,0.357000,1.083000,0.357000
21.05.2021 16:15:00,0.241000,0.683395,0.241000,0.001000,0.002836,0.001000,0.330000,0.935769,0.330000,1.622000,0.572000,1.622000,0.572000
21.05.2021 16:30:00,0.391000,0.751796,0.391000,0.005000,0.009614,0.005000,0.316000,0.607590,0.316000,1.369000,0.712000,1.369000,0.712000
21.05.2021 16:45:00,0.176000,0.599796,0.176000,0.017000,0.057935,0.017000,0.160000,0.545269,0.160000,1.203000,0.353000,1.203000,0.353000
21.05.2021 17:00:00,0.098000,0.675616,0.098000,0.015000,0.103411,0.015000,0.038000,0.261974,0.038000,1.041000,0.151000,1.041001,0.151000
21.05.2021 17:15:00,0.135000,1.042364,0.135000,0.002000,0.015442,0.002000,0.028000,0.216194,0.028000,1.274000,0.165000,1.274000,0.165000
21.05.2021 17:30:00,0.170000,0.955721,0.170000,0.003000,0.016866,0.003000,0.028000,0.157413,0.028000,1.130000,0.201000,1.130000,0.201000
21.05.2021 17:45:00,0.104000,0.713471,0.104000,0.002000,0.013721,0.002000,0.030000,0.205809,0.030000,0.933000,0.136000,0.933001,0.136000
21.05.2021 18:00:00,0.188000,0.338103,0.188000,0.002000,0.003597,0.002000,0.063000,0.113300,0.063000,0.455000,0.253000,0.455000,0.253000
21.05.2021 18:15:00,0.084000,0.129303,0.084000,0.010000,0.015393,0.010000,0.084000,0.129303,0.084000,0.274000,0.178000,0.273999,0.178000
21.05.2021 18:30:00,0.140000,0.400842,0.140000,0.024000,0.068716,0.024000,0.026000,0.074442,0.026000,0.544000,0.190000,0.544000,0.190000
21.05.2021 18:45:00,0.153000,0.273356,0.153000,0.236000,0.421647,0.236000,0.150000,0.267996,0.150000,0.963000,0.539000,0.962999,0.539000
21.05.2021 19:00:00,0.150000,0.262291,0.150000,0.045000,0.078687,0.045000,0.342000,0.598022,0.342000,0.939000,0.537000,0.939000,0.537000
21.05.2021 19:15:00,0.118000,0.165899,0.118000,0.044000,0.061861,0.044000,0.513000,0.721240,0.513000,0.949000,0.675000,0.949000,0.675000
21.05.2021 19:30:00,0.106000,0.163344,0.106000,0.042000,0.064721,0.042000,0.035000,0.053934,0.035000,0.282000,0.183000,0.281999,0.183000
21.05.2021 19:45:00,0.105000,0.111685,0.105000,0.043000,0.045738,0.043000,0.119000,0.126577,0.119000,0.284000,0.267000,0.284000,0.267000
21.05.2021 20:00:00,0.206000,0.212438,0.206000,0.044000,0.045375,0.044000,0.102000,0.105188,0.102000,0.363000,0.352000,0.363001,0.352000
21.05.2021 20:15:00,0.117000,0.124280,0.117000,0.057000,0.060547,0.057000,0.051000,0.054173,0.051000,0.239000,0.225000,0.239000,0.225000
21.05.2021 20:30:00,0.132000,0.134701,0.132000,0.078000,0.079596,0.078000,0.181000,0.184703,0.181000,0.399000,0.391000,0.399000,0.391000
21.05.2021 20:45:00,0.078000,0.075886,0.075886,0.210000,0.204308,0.204308,0.413000,0.401806,0.401806,0.682000,0.701000,0.682000,0.682000
21.05.2021 21:00:00,0.111000,0.091994,0.091994,0.045000,0.037295,0.037295,0.685000,0.567711,0.567711,0.697000,0.841000,0.697000,0.697000
21.05.2021 21:15:00,0.081000,0.083507,0.081000,0.051000,0.052578,0.051000,0.385000,0.396915,0.385000,0.533000,0.517000,0.533000,0.517000
21.05.2021 21:30:00,0.103000,0.106695,0.103000,0.051000,0.052830,0.051000,0.292000,0.302475,0.292000,0.462000,0.446000,0.462000,0.446000
21.05.2021 21:45:00,0.082000,0.077507,0.077507,0.052000,0.049151,0.049151,0.085000,0.080342,0.080342,0.207000,0.219000,0.207000,0.207000
21.05.2021 22:00:00,0.110000,0.116203,0.110000,0.066000,0.069722,0.066000,0.090000,0.095075,0.090000,0.281000,0.266000,0.281000,0.266000
21.05.2021 22:15:00,0.231000,0.204482,0.204482,0.066000,0.058423,0.058423,0.095000,0.084094,0.084094,0.347000,0.392000,0.346999,0.346999
21.05.2021 22:30:00,0.140000,0.059543,0.059543,0.073000,0.031047,0.031047,0.443000,0.188410,0.188410,0.279000,0.656000,0.279000,0.279000
21.05.2021 22:45:00,0.142000,0.000000,0.000000,0.073000,0.000000,0.000000,0.226000,0.000000,0.000000,0.000000,0.441000,0.000000,0.000000
21.05.2021 23:00:00,0.089000,0.000000,0.000000,0.072000,0.000000,0.000000,0.045000,0.000000,0.000000,0.000000,0.206000,0.000000,0.000000
21.05.2021 23:15:00,0.100000,0.000000,0.000000,0.072000,0.000000,0.000000,0.038000,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000
21.05.2021 23:30:00,0.093000,0.000000,0.000000,0.087000,0.000000,0.000000,0.035000,0.000000,0.000000,0.000000,0.215000,0.000000,0.000000
21.05.2021 23:45:00,0.056000,0.000000,0.000000,0.090000,0.000000,0.000000,0.035000,0.000000,0.000000,0.000000,0.181000,0.000000,0.000000
22.05.2021 00:00:00,0.618000,0.000000,0.000000,0.499000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,1.477000,0.000000,0.000000
22.05.2021 00:15:00,0.644000,0.000000,0.000000,0.494000,0.000000,0.000000,0.370000,0.000000,0.000000,0.000000,1.508000,0.000000,0.000000
22.05.2021 00:30:00,0.317000,0.000000,0.000000,0.496000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,1.173000,0.000000,0.000000
22.05.2021 00:45:00,0.168000,0.000000,0.000000,0.498000,0.000000,0.000000,0.362000,0.000000,0.000000,0.000000,1.028000,0.000000,0.000000
22.05.2021 01:00:00,0.109000,0.000000,0.000000,0.490000,0.000000,0.000000,0.361000,0.000000,0.000000,0.000000,0.960000,0.000000,0.000000
22.05.2021 01:15:00,0.069000,0.000000,0.000000,0.493000,0.000000,0.000000,0.401000,0.000000,0.000000,0.000000,0.963000,0.000000,0.000000
22.05.2021 01:30:00,0.069000,0.000000,0.000000,0.489000,0.000000,0.000000,0.367000,0.000000,0.000000,0.000000,0.925000,0.000000,0.000000
22.05.2021 01:45:00,0.083000,0.000000,0.000000,0.435000,0.000000,0.000000,0.366000,0.000000,0.000000,0.000000,0.884000,0.000000,0.000000
22.05.2021 02:00:00,0.050000,0.000000,0.000000,0.430000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,0.840000,0.000000,0.000000
22.05.2021 02:15:00,0.055000,0.000000,0.000000,0.429000,0.000000,0.000000,0.352000,0.000000,0.000000,0.000000,0.836000,0.000000,0.000000
22.05.2021 02:30:00,0.106000,0.000000,0.000000,0.436000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.557000,0.000000,0.000000
22.05.2021 02:45:00,0.141000,0.000000,0.000000,0.247000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.402000,0.000000,0.000000
22.05.2021 03:00:00,0.091000,0.000000,0.000000,0.014000,0.000000,0.000000,0.021000,0.000000,0.000000,0.000000,0.126000,0.000000,0.000000
22.05.2021 03:15:00,0.077000,0.000000,0.000000,0.005000,0.000000,0.000000,0.017000,0.000000,0.000000,0.000000,0.099000,0.000000,0.000000
22.05.2021 03:30:00,0.235000,0.000000,0.000000,0.004000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.254000,0.000000,0.000000
22.05.2021 03:45:00,0.072000,0.000000,0.000000,0.004000,0.000000,0.000000,0.025000,0.000000,0.000000,0.000000,0.101000,0.000000,0.000000
22.05.2021 04:00:00,0.071000,0.000000,0.000000,0.004000,0.000000,0.000000,0.026000,0.000000,0.000000,0.000000,0.101000,0.000000,0.000000
22.05.2021 04:15:00,0.069000,0.000000,0.000000,0.004000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000
22.05.2021 04:30:00,0.062000,0.000000,0.000000,0.021000,0.000000,0.000000,0.075000,0.000000,0.000000,0.000000,0.158000,0.000000,0.000000
22.05.2021 04:45:00,0.163000,0.000000,0.000000,0.018000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.208000,0.000000,0.000000
22.05.2021 05:00:00,0.083000,0.000000,0.000000,0.007000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.117000,0.000000,0.000000
22.05.2021 05:15:00,0.106000,0.000000,0.000000,0.004000,0.000000,0.000000,0.026000,0.000000,0.000000,0.000000,0.136000,0.000000,0.000000
22.05.2021 05:30:00,0.095000,0.000000,0.000000,0.003000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000
22.05.2021 05:45:00,0.074000,0.000000,0.000000,0.003000,0.000000,0.000000,0.026000,0.000000,0.000000,0.000000,0.103000,0.000000,0.000000
22.05.2021 06:00:00,0.098000,0.008847,0.008847,0.009000,0.000813,0.000813,0.037000,0.003340,0.003340,0.013000,0.144000,0.013000,0.013000
22.05.2021 06:15:00,0.057000,0.040069,0.040069,0.017000,0.011950,0.011950,0.027000,0.018980,0.018980,0.071000,0.101000,0.070999,0.070999
22.05.2021 06:30:00,0.167000,0.085557,0.085557,0.010000,0.005123,0.005123,0.026000,0.013320,0.013320,0.104000,0.203000,0.104000,0.104000
22.05.2021 06:45:00,0.069000,0.109250,0.069000,0.001000,0.001583,0.001000,0.014000,0.022167,0.014000,0.133000,0.084000,0.133000,0.084000
22.05.2021 07:00:00,0.091000,0.112907,0.091000,0.002000,0.002481,0.002000,0.015000,0.018611,0.015000,0.134000,0.108000,0.133999,0.108000
22.05.2021 07:15:00,0.049000,0.143985,0.049000,0.001000,0.002938,0.001000,0.015000,0.044077,0.015000,0.191000,0.065000,0.191000,0.065000
22.05.2021 07:30:00,0.077000,0.168053,0.077000,0.002000,0.004365,0.002000,0.184000,0.401582,0.184000,0.574000,0.263000,0.574000,0.263000
22.05.2021 07:45:00,0.077000,0.386540,0.077000,0.001000,0.005020,0.001000,0.072000,0.361440,0.072000,0.753000,0.150000,0.753000,0.150000
22.05.2021 08:00:00,0.223000,0.689273,0.223000,0.010000,0.030909,0.010000,0.031000,0.095818,0.031000,0.816000,0.264000,0.816000,0.264000
22.05.2021 08:15:00,0.152000,0.875551,0.152000,0.017000,0.097923,0.017000,0.027000,0.155526,0.027000,1.129000,0.196000,1.129000,0.196000
22.05.2021 08:30:00,0.138000,0.911407,0.138000,0.014000,0.092462,0.014000,0.030000,0.198132,0.030000,1.202000,0.182000,1.202001,0.182000
22.05.2021 08:45:00,0.094000,0.952966,0.094000,0.001000,0.010138,0.001000,0.021000,0.212897,0.021000,1.176000,0.116000,1.176001,0.116000
22.05.2021 09:00:00,0.333000,0.957013,0.333000,0.002000,0.005748,0.002000,0.125000,0.359239,0.125000,1.322000,0.460000,1.322000,0.460000
22.05.2021 09:15:00,0.414000,1.239486,0.414000,0.002000,0.005988,0.002000,0.078000,0.233526,0.078000,1.479000,0.494000,1.479000,0.494000
22.05.2021 09:30:00,0.718000,1.975698,0.718000,0.002000,0.005503,0.002000,0.029000,0.079798,0.029000,2.061000,0.749000,2.060999,0.749000
22.05.2021 09:45:00,0.205000,2.069413,0.205000,0.003000,0.030284,0.003000,0.056000,0.565303,0.056000,2.665000,0.264000,2.665000,0.264000
22.05.2021 10:00:00,0.089000,1.373767,0.089000,0.003000,0.046307,0.003000,0.071000,1.095926,0.071000,2.516000,0.163000,2.516000,0.163000
22.05.2021 10:15:00,0.149000,0.595002,0.149000,0.047000,0.187685,0.047000,0.252000,1.006313,0.252000,1.789000,0.448000,1.789000,0.448000
22.05.2021 10:30:00,0.087000,1.316166,0.087000,0.058000,0.877444,0.058000,0.042000,0.635390,0.042000,2.829000,0.187000,2.829000,0.187000
22.05.2021 10:45:00,0.124000,0.973269,0.124000,0.057000,0.447390,0.057000,0.150000,1.177341,0.150000,2.598000,0.331000,2.598000,0.331000
22.05.2021 11:00:00,0.114000,0.677477,0.114000,0.070000,0.415995,0.070000,0.183000,1.087529,0.183000,2.181000,0.367000,2.181001,0.367000
22.05.2021 11:15:00,0.229000,1.347678,0.229000,0.067000,0.394299,0.067000,0.139000,0.818023,0.139000,2.560000,0.435000,2.560000,0.435000
22.05.2021 11:30:00,0.477000,1.615629,0.477000,0.434000,1.469985,0.434000,0.032000,0.108386,0.032000,3.194000,0.943000,3.194000,0.943000
22.05.2021 11:45:00,0.112000,1.613528,0.112000,0.080000,1.152520,0.080000,0.054000,0.777951,0.054000,3.544000,0.246000,3.543999,0.246000
22.05.2021 12:00:00,0.541000,2.655886,0.541000,0.163000,0.800202,0.163000,0.023000,0.112912,0.023000,3.569000,0.727000,3.569000,0.727000
22.05.2021 12:15:00,0.327000,1.820644,0.327000,0.203000,1.130247,0.203000,0.009000,0.050109,0.009000,3.001000,0.539000,3.001000,0.539000
22.05.2021 12:30:00,0.396000,2.001579,0.396000,0.275000,1.389985,0.275000,0.008000,0.040436,0.008000,3.432000,0.679000,3.432000,0.679000
22.05.2021 12:45:00,0.355000,2.858643,0.355000,0.093000,0.748884,0.093000,0.009000,0.072473,0.009000,3.680000,0.457000,3.680000,0.457000
22.05.2021 13:00:00,0.103000,1.017866,0.103000,0.245000,2.421137,0.245000,0.017000,0.167997,0.017000,3.607000,0.365000,3.607000,0.365000
22.05.2021 13:15:00,0.081000,1.722754,0.081000,0.083000,1.765291,0.083000,0.011000,0.233954,0.011000,3.722000,0.175000,3.721999,0.175000
22.05.2021 13:30:00,0.275000,2.557068,0.275000,0.099000,0.920545,0.099000,0.008000,0.074387,0.008000,3.552000,0.382000,3.552000,0.382000
22.05.2021 13:45:00,1.241000,2.420756,1.241000,0.291000,0.567639,0.291000,0.008000,0.015605,0.008000,3.004000,1.540000,3.004000,1.540000
22.05.2021 14:00:00,0.303000,2.554970,0.303000,0.115000,0.969708,0.115000,0.010000,0.084322,0.010000,3.609000,0.428000,3.609000,0.428000
22.05.2021 14:15:00,0.780000,1.926156,0.780000,0.596000,1.471781,0.596000,0.047000,0.116063,0.047000,3.514000,1.423000,3.514000,1.423000
22.05.2021 14:30:00,0.550000,1.995528,0.550000,0.361000,1.309792,0.361000,0.017000,0.061680,0.017000,3.367000,0.928000,3.367000,0.928000
22.05.2021 14:45:00,0.146000,0.720085,0.146000,0.433000,2.135594,0.433000,0.010000,0.049321,0.010000,2.905000,0.589000,2.905000,0.589000
22.05.2021 15:00:00,0.940000,2.566813,0.940000,0.369000,1.007611,0.369000,0.009000,0.024576,0.009000,3.599000,1.318000,3.599000,1.318000
22.05.2021 15:15:00,0.153000,1.921815,0.153000,0.110000,1.381697,0.110000,0.008000,0.100487,0.008000,3.404000,0.271000,3.403999,0.271000
22.05.2021 15:30:00,0.113000,0.398563,0.113000,0.498000,1.756500,0.498000,0.053000,0.186937,0.053000,2.342000,0.664000,2.342000,0.664000
22.05.2021 15:45:00,0.130000,0.135454,0.130000,0.697000,0.726241,0.697000,0.341000,0.355306,0.341000,1.217000,1.168000,1.217001,1.168000
22.05.2021 16:00:00,0.106000,0.227128,0.106000,0.559000,1.197779,0.559000,0.351000,0.752094,0.351000,2.177000,1.016000,2.177001,1.016000
22.05.2021 16:15:00,0.196000,0.259191,0.196000,0.550000,0.727322,0.550000,0.352000,0.465486,0.352000,1.452000,1.098000,1.451999,1.098000
22.05.2021 16:30:00,0.275000,0.445295,0.275000,0.534000,0.864682,0.534000,0.344000,0.557023,0.344000,1.867000,1.153000,1.867000,1.153000
22.05.2021 16:45:00,0.066000,0.079081,0.066000,0.695000,0.832742,0.695000,0.344000,0.412177,0.344000,1.324000,1.105000,1.324000,1.105000
22.05.2021 17:00:00,0.039000,0.046091,0.039000,0.531000,0.627545,0.531000,0.343000,0.405364,0.343000,1.079000,0.913000,1.079000,0.913000
22.05.2021 17:15:00,0.046000,0.048188,0.046000,0.498000,0.521689,0.498000,0.381000,0.399123,0.381000,0.969000,0.925000,0.969000,0.925000
22.05.2021 17:30:00,0.031000,0.031808,0.031000,0.502000,0.515091,0.502000,0.349000,0.358101,0.349000,0.905000,0.882000,0.905000,0.882000
